"seq","sec","x","y"
8908,44.54,-6.8043365478515625,-0.1777331531047821
8909,44.545,-6.802926063537598,-0.16972365975379944
8910,44.55,-6.80151891708374,-0.1617136299610138
8911,44.555,-6.800114154815674,-0.15370306372642517
8912,44.56,-6.798712253570557,-0.14569205045700073
8913,44.565,-6.7973127365112305,-0.13768050074577332
8914,44.57,-6.7959160804748535,-0.1296684741973877
8915,44.575,-6.794522285461426,-0.12165597081184387
8916,44.58,-6.7931318283081055,-0.11364299058914185
8917,44.585,-6.791743755340576,-0.10562947392463684
8918,44.59,-6.790358543395996,-0.09761548042297363
8919,44.595,-6.788976192474365,-0.089601069688797
8920,44.6,-6.787596702575684,-0.08158606290817261
8921,44.605,-6.786220073699951,-0.07357066869735718
8922,44.61,-6.784846305847168,-0.06555473804473877
8923,44.615,-6.78334903717041,-0.056801021099090576
8924,44.62,-6.781888484954834,-0.04803359508514404
8925,44.625,-6.780466556549072,-0.03925985097885132
8926,44.63,-6.77908182144165,-0.030480027198791504
8927,44.635,-6.777735710144043,-0.02169424295425415
8928,44.64,-6.77642822265625,-0.012902677059173584
8929,44.645,-6.775158405303955,-0.0041054487228393555
8930,44.65,-6.773927211761475,0.004697144031524658
8931,44.655,-6.772734642028809,0.013505101203918457
8932,44.66,-6.771580219268799,0.022318124771118164
8933,44.665,-6.770463943481445,0.031135976314544678
8934,44.67,-6.769386291503906,0.03995877504348755
8935,44.675,-6.768347263336182,0.04878610372543335
8936,44.68,-6.767345905303955,0.057617902755737305
8937,44.685,-6.766383171081543,0.06645387411117554
8938,44.69,-6.7654595375061035,0.07529401779174805
8939,44.695,-6.76457405090332,0.08413809537887573
8940,44.7,-6.763727188110352,0.09298598766326904
8941,44.705,-6.762918949127197,0.10183745622634888
8942,44.71,-6.762148857116699,0.11069232225418091
8943,44.715,-6.761539936065674,0.11806505918502808
8944,44.72,-6.760935306549072,0.12542319297790527
8945,44.725,-6.760333061218262,0.13278138637542725
8946,44.73,-6.7597336769104,0.14013981819152832
8947,44.735,-6.75913667678833,0.14749842882156372
8948,44.74,-6.758543014526367,0.15485727787017822
8949,44.745,-6.757951259613037,0.16221630573272705
8950,44.75,-6.757362365722656,0.16957557201385498
8951,44.755,-6.756775856018066,0.17693501710891724
8952,44.76,-6.756192207336426,0.1842947006225586
8953,44.765,-6.755610942840576,0.19165456295013428
8954,44.77,-6.755032062530518,0.19901466369628906
8955,44.775,-6.754456043243408,0.20637494325637817
8956,44.78,-6.75388240814209,0.2137354016304016
8957,44.785,-6.753311634063721,0.22109609842300415
8958,44.79,-6.752743244171143,0.22845697402954102
8959,44.795,-6.752177715301514,0.2358180284500122
8960,44.8,-6.751614570617676,0.2431793212890625
8961,44.805,-6.751053810119629,0.2505407929420471
8962,44.81,-6.750495910644531,0.25790244340896606
8963,44.815,-6.749936103820801,0.2653270363807678
8964,44.82,-6.7493815422058105,0.27275270223617554
8965,44.825,-6.748832702636719,0.2801787853240967
8966,44.83,-6.748289585113525,0.28760528564453125
8967,44.835,-6.7477521896362305,0.29503220319747925
