"seq","sec","x","y"
13917,69.585,-6.869720935821533,-3.824864387512207
13918,69.59,-6.869062900543213,-3.8285419940948486
13919,69.595,-6.868402481079102,-3.832219362258911
13920,69.6,-6.867739677429199,-3.8358964920043945
13921,69.605,-6.867074966430664,-3.8395731449127197
13922,69.61,-6.866408348083496,-3.8432493209838867
13923,69.615,-6.86560583114624,-3.84765625
13924,69.62,-6.864808559417725,-3.8520712852478027
13925,69.625,-6.864017486572266,-3.85648775100708
13926,69.63,-6.863232612609863,-3.860905408859253
13927,69.635,-6.862453937530518,-3.865324020385742
13928,69.64,-6.8616814613342285,-3.869743824005127
13929,69.645,-6.860915184020996,-3.874164581298828
13930,69.65,-6.8601555824279785,-3.8785862922668457
13931,69.655,-6.859401702880859,-3.883009195327759
13932,69.66,-6.858654022216797,-3.8874332904815674
13933,69.665,-6.857913017272949,-3.8918585777282715
13934,69.67,-6.857177734375,-3.896284580230713
13935,69.675,-6.856449604034424,-3.9007115364074707
13936,69.68,-6.855727195739746,-3.905139923095703
13937,69.685,-6.855010986328125,-3.9095687866210938
13938,69.69,-6.854301452636719,-3.91399884223938
13939,69.695,-6.853598117828369,-3.9184300899505615
13940,69.7,-6.852900505065918,-3.9228620529174805
13941,69.705,-6.852209568023682,-3.927295207977295
13942,69.71,-6.851524829864502,-3.931729555130005
13943,69.715,-6.85081148147583,-3.9363927841186523
13944,69.72,-6.850099086761475,-3.94105863571167
13945,69.725,-6.849387168884277,-3.9457242488861084
13946,69.73,-6.848677158355713,-3.950389862060547
13947,69.735,-6.847967624664307,-3.9550561904907227
13948,69.74,-6.847259044647217,-3.9597222805023193
13949,69.745,-6.84655237197876,-3.964388608932495
13950,69.75,-6.845846176147461,-3.969054937362671
13951,69.755,-6.8451409339904785,-3.973721742630005
13952,69.76,-6.844437122344971,-3.978388547897339
13953,69.765,-6.843734264373779,-3.983055591583252
13954,69.77,-6.8430328369140625,-3.987722873687744
13955,69.775,-6.842331886291504,-3.9923903942108154
13956,69.78,-6.841631889343262,-3.9970579147338867
13957,69.785,-6.840933322906494,-4.001725196838379
13958,69.79,-6.840236186981201,-4.0063934326171875
13959,69.795,-6.839539527893066,-4.011061191558838
13960,69.8,-6.838844299316406,-4.0157294273376465
13961,69.805,-6.838150501251221,-4.020397186279297
13962,69.81,-6.837457180023193,-4.025065898895264
13963,69.815,-6.836982727050781,-4.028266429901123
13964,69.82,-6.8365044593811035,-4.03145170211792
13965,69.825,-6.8360209465026855,-4.034635543823242
13966,69.83,-6.835531711578369,-4.037818431854248
13967,69.835,-6.8350372314453125,-4.041001319885254
13968,69.84,-6.834537029266357,-4.044182777404785
13969,69.845,-6.834031105041504,-4.047362804412842
13970,69.85,-6.833519458770752,-4.050542831420898
13971,69.855,-6.833002090454102,-4.0537214279174805
13972,69.86,-6.832479476928711,-4.056899547576904
13973,69.865,-6.831951141357422,-4.0600762367248535
13974,69.87,-6.831417083740234,-4.0632524490356445
13975,69.875,-6.830877780914307,-4.066427230834961
13976,69.88,-6.830332279205322,-4.069601535797119
13977,69.885,-6.8297810554504395,-4.072774887084961
13978,69.89,-6.829224586486816,-4.075946807861328
13979,69.895,-6.828662395477295,-4.079117774963379
13980,69.9,-6.828094482421875,-4.082287788391113
13981,69.905,-6.827521324157715,-4.085456848144531
13982,69.91,-6.826942443847656,-4.088624477386475
13983,69.915,-6.826222896575928,-4.092525005340576
13984,69.92,-6.825486660003662,-4.096429824829102
13985,69.925,-6.82473611831665,-4.100331783294678
13986,69.93,-6.823970794677734,-4.104231357574463
13987,69.935,-6.823190689086914,-4.108128070831299
13988,69.94,-6.822396278381348,-4.112021446228027
13989,69.945,-6.821587085723877,-4.115912437438965
13990,69.95,-6.82076358795166,-4.119800090789795
13991,69.955,-6.819924831390381,-4.123684406280518
13992,69.96,-6.8190717697143555,-4.127565383911133
13993,69.965,-6.818203926086426,-4.131443023681641
13994,69.97,-6.81732177734375,-4.135317802429199
13995,69.975,-6.816424369812012,-4.13918924331665
13996,69.98,-6.815512657165527,-4.143056869506836
13997,69.985,-6.814586639404297,-4.146921634674072
13998,69.99,-6.813645839691162,-4.150782585144043
13999,69.995,-6.812690734863281,-4.154639720916748
14000,70.0,-6.811720848083496,-4.158493518829346
14001,70.005,-6.810736656188965,-4.162343502044678
14002,70.01,-6.8097381591796875,-4.166190147399902
14003,70.015,-6.808594226837158,-4.170526504516602
14004,70.02,-6.807432651519775,-4.174863815307617
14005,70.025,-6.806253910064697,-4.179196834564209
14006,70.03,-6.805058479309082,-4.183525085449219
14007,70.035,-6.80384635925293,-4.1878485679626465
14008,70.04,-6.80261754989624,-4.19216775894165
14009,70.045,-6.801372051239014,-4.196481704711914
14010,70.05,-6.80010986328125,-4.200791358947754
14011,70.055,-6.798830509185791,-4.205095291137695
14012,70.06,-6.797534942626953,-4.209394454956055
14013,70.065,-6.79622220993042,-4.213688850402832
14014,70.07,-6.794893264770508,-4.217978000640869
14015,70.075,-6.793547630310059,-4.222262382507324
14016,70.08,-6.7921857833862305,-4.226541042327881
14017,70.085,-6.790807247161865,-4.230814456939697
14018,70.09,-6.789412021636963,-4.235082149505615
14019,70.095,-6.788000106811523,-4.239345073699951
14020,70.1,-6.786571502685547,-4.243602275848389
14021,70.105,-6.78512716293335,-4.247853755950928
14022,70.11,-6.783665657043457,-4.252099514007568
14023,70.115,-6.782129287719727,-4.256507873535156
14024,70.12,-6.78058385848999,-4.2609148025512695
14025,70.125,-6.7790303230285645,-4.265318870544434
14026,70.13,-6.777468681335449,-4.269720554351807
14027,70.135,-6.775898456573486,-4.274118900299072
14028,70.14,-6.774320602416992,-4.278514385223389
14029,70.145,-6.77273416519165,-4.282907009124756
14030,70.15,-6.771139144897461,-4.287296295166016
14031,70.155,-6.769536018371582,-4.291682720184326
14032,70.16,-6.767925262451172,-4.2960662841796875
14033,70.165,-6.766305923461914,-4.3004469871521
14034,70.17,-6.764678478240967,-4.304824352264404
14035,70.175,-6.763042449951172,-4.309199333190918
14036,70.18,-6.7613983154296875,-4.313570499420166
14037,70.185,-6.759746074676514,-4.317938327789307
14038,70.19,-6.758086204528809,-4.322303771972656
14039,70.195,-6.756417274475098,-4.32666540145874
14040,70.2,-6.7547407150268555,-4.331024646759033
14041,70.205,-6.753055572509766,-4.335380554199219
14042,70.21,-6.7513628005981445,-4.339733123779297
14043,70.215,-6.7502031326293945,-4.342698574066162
14044,70.22,-6.749049186706543,-4.3456501960754395
14045,70.225,-6.747895240783691,-4.348601818084717
14046,70.23,-6.746741771697998,-4.351553916931152
14047,70.235,-6.745588779449463,-4.35450553894043
14048,70.24,-6.744436264038086,-4.357458114624023
14049,70.245,-6.743284225463867,-4.360410213470459
14050,70.25,-6.74213171005249,-4.3633623123168945
14051,70.255,-6.74098014831543,-4.3663153648376465
14052,70.26,-6.739829063415527,-4.36926794052124
